"","연월","station","합계_승차수.명.","합계_하차수.명.","KTX_승차수.명.","KTX_하차수.명.","새마을_승차수.명.","새마을_하차수.명.","무궁화_승차수.명.","무궁화_하차수.명..","통근열차_승차수.명.","통근열차_하차수.명.","누리로_승차수.명.","누리로_하차수.명.","KTX산천_승차수.명.","KTX산천_하차수.명.","ITX새마을_승차수.명.","ITX새마을_하차수.명.","ITX청춘열차_승차수.명.","ITX청춘열차_하차수.명.","KTX호남_승차수.명.","KTX호남_하차수.명."
"1236",202002,"마석",2390,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,1291,0,0
"1237",202002,"가평",18298,19318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18298,19318,0,0
"1238",202002,"광명",245985,245310,171299,174560,0,0,0,0,0,0,0,0,61737,62485,0,0,0,0,3266,1994
"1239",202003,"안양",8903,6869,0,0,0,0,8044,6104,0,0,859,765,0,0,0,0,0,0,0,0
"1240",202003,"수원",189782,193002,12357,13149,7512,6037,139464,138182,0,0,3362,2251,0,0,27087,33383,0,0,0,0
"1241",202003,"오산",4531,4325,0,0,0,0,3554,3019,0,0,977,1306,0,0,0,0,0,0,0,0
"1242",202003,"서정리",1356,1332,0,0,0,0,800,883,0,0,556,449,0,0,0,0,0,0,0,0
"1243",202003,"평택",84053,84560,0,0,2518,1324,72170,72674,0,0,1877,1465,0,0,7488,9097,0,0,0,0
"1244",202003,"덕소",594,752,0,0,0,0,322,443,0,0,272,309,0,0,0,0,0,0,0,0
"1245",202003,"양평",17167,16557,0,0,0,0,8788,8687,0,0,3467,2748,0,0,141,427,0,0,4771,4695
"1246",202003,"용문",4276,4233,0,0,0,0,3229,3334,0,0,770,730,0,0,277,169,0,0,0,0
"1247",202003,"지평",522,452,0,0,0,0,499,231,0,0,23,221,0,0,0,0,0,0,0,0
"1248",202003,"석불",78,40,0,0,0,0,77,26,0,0,1,14,0,0,0,0,0,0,0,0
"1249",202003,"일신",212,198,0,0,0,0,129,101,0,0,83,97,0,0,0,0,0,0,0,0
"1250",202003,"매곡",229,183,0,0,0,0,187,88,0,0,42,95,0,0,0,0,0,0,0,0
"1251",202003,"양동",2050,2167,0,0,0,0,1351,1436,0,0,699,731,0,0,0,0,0,0,0,0
"1252",202003,"삼산",70,70,0,0,0,0,41,40,0,0,29,30,0,0,0,0,0,0,0,0
"1253",202003,"행신",21607,20281,13817,10818,0,0,0,0,0,0,0,0,7790,7299,0,0,0,0,0,2164
"1254",202003,"퇴계원",1465,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,886,0,0
"1255",202003,"평내호평",21117,17430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21117,17430,0,0
"1256",202003,"마석",2408,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,1270,0,0
"1257",202003,"가평",10258,10470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10258,10470,0,0
"1258",202003,"광명",131152,127502,90138,87872,0,0,0,0,0,0,0,0,36340,34914,0,0,0,0,2897,1934
"1259",202004,"안양",10335,8014,0,0,0,0,9276,7136,0,0,1059,878,0,0,0,0,0,0,0,0
"1260",202004,"수원",247956,247504,19499,19676,10186,8173,175817,173406,0,0,3928,2809,0,0,38526,43440,0,0,0,0
"1261",202004,"오산",5086,4916,0,0,0,0,3770,3442,0,0,1316,1474,0,0,0,0,0,0,0,0
"1262",202004,"서정리",1413,1515,0,0,0,0,796,1000,0,0,617,515,0,0,0,0,0,0,0,0
"1263",202004,"평택",103943,100765,0,0,3116,1591,88827,86541,0,0,2400,1547,0,0,9600,11086,0,0,0,0
"1264",202004,"덕소",915,1041,0,0,0,0,435,535,0,0,480,506,0,0,0,0,0,0,0,0
"1265",202004,"양평",21811,20919,0,0,0,0,10551,10152,0,0,4979,4126,0,0,181,587,0,0,6100,6054
"1266",202004,"용문",6049,5659,0,0,0,0,4518,4393,0,0,1085,953,0,0,446,313,0,0,0,0
"1267",202004,"지평",637,546,0,0,0,0,612,279,0,0,25,267,0,0,0,0,0,0,0,0
"1268",202004,"석불",120,48,0,0,0,0,119,23,0,0,1,25,0,0,0,0,0,0,0,0
"1269",202004,"일신",290,302,0,0,0,0,188,109,0,0,102,193,0,0,0,0,0,0,0,0
"1270",202004,"매곡",308,250,0,0,0,0,248,119,0,0,60,131,0,0,0,0,0,0,0,0
"1271",202004,"양동",3231,3460,0,0,0,0,2045,1996,0,0,1186,1464,0,0,0,0,0,0,0,0
"1272",202004,"삼산",128,128,0,0,0,0,77,77,0,0,51,51,0,0,0,0,0,0,0,0
"1273",202004,"행신",31825,29598,21121,16441,0,0,0,0,0,0,0,0,10704,10435,0,0,0,0,0,2722
"1274",202004,"퇴계원",1451,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,816,0,0
"1275",202004,"평내호평",22670,19315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22670,19315,0,0
"1276",202004,"마석",2344,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,1321,0,0
"1277",202004,"가평",14259,15503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14259,15503,0,0
"1278",202004,"광명",199988,195814,142931,127502,0,0,0,0,0,0,0,0,52503,47120,0,0,0,0,4441,2253
"1279",202005,"안양",11615,9481,0,0,0,0,10814,8779,0,0,801,702,0,0,0,0,0,0,0,0
"1280",202005,"수원",319891,329963,31431,34684,14063,11962,215804,217326,0,0,3348,2452,0,0,55245,63539,0,0,0,0
"1281",202005,"오산",5195,5227,0,0,0,0,4149,3944,0,0,1046,1283,0,0,0,0,0,0,0,0
"1282",202005,"서정리",1474,1497,0,0,0,0,908,1122,0,0,566,375,0,0,0,0,0,0,0,0
"1283",202005,"평택",130409,130254,0,0,4002,2228,111063,110544,0,0,1865,1423,0,0,13479,16059,0,0,0,0
"1284",202005,"덕소",1361,1373,0,0,0,0,676,711,0,0,685,662,0,0,0,0,0,0,0,0
"1285",202005,"양평",27396,27423,0,0,0,0,12563,12304,0,0,6149,5655,0,0,224,675,0,0,8460,8789
"1286",202005,"용문",7511,7382,0,0,0,0,5501,5664,0,0,1327,1319,0,0,683,399,0,0,0,0
"1287",202005,"지평",916,712,0,0,0,0,874,278,0,0,42,434,0,0,0,0,0,0,0,0
"1288",202005,"석불",201,93,0,0,0,0,199,53,0,0,2,40,0,0,0,0,0,0,0,0
"1289",202005,"일신",461,453,0,0,0,0,317,169,0,0,144,284,0,0,0,0,0,0,0,0
"1290",202005,"매곡",417,324,0,0,0,0,344,106,0,0,73,218,0,0,0,0,0,0,0,0
"1291",202005,"양동",4421,4663,0,0,0,0,2597,2546,0,0,1824,2117,0,0,0,0,0,0,0,0
"1292",202005,"삼산",143,161,0,0,0,0,70,89,0,0,73,72,0,0,0,0,0,0,0,0
"1293",202005,"행신",46516,46413,31511,26781,0,0,0,0,0,0,0,0,15005,15837,0,0,0,0,0,3795
"1294",202005,"퇴계원",1471,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,869,0,0
"1295",202005,"평내호평",25759,22680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25759,22680,0,0
"1296",202005,"마석",2444,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,1453,0,0
"1297",202005,"가평",22174,22399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22174,22399,0,0
"1298",202005,"광명",263230,272639,191368,187316,0,0,0,0,0,0,0,0,66070,68166,0,0,0,0,5786,2896
"1299",202006,"안양",11262,8700,0,0,0,0,11262,8700,0,0,0,0,0,0,0,0,0,0,0,0
"1300",202006,"수원",306844,314932,32701,34642,13496,11346,209127,209188,0,0,0,0,0,0,51520,59756,0,0,0,0
"1301",202006,"오산",4639,4220,0,0,0,0,4639,4220,0,0,0,0,0,0,0,0,0,0,0,0
"1302",202006,"서정리",1010,1164,0,0,0,0,1010,1164,0,0,0,0,0,0,0,0,0,0,0,0
"1303",202006,"평택",126679,125450,0,0,3977,2286,109752,107324,0,0,0,0,0,0,12950,15840,0,0,0,0
"1304",202006,"덕소",1328,1332,0,0,0,0,805,812,0,0,523,520,0,0,0,0,0,0,0,0
"1305",202006,"양평",26909,26750,0,0,0,0,13421,13132,0,0,4708,4217,0,0,220,628,0,0,8560,8773
"1306",202006,"용문",7708,7533,0,0,0,0,5986,5823,0,0,1027,1206,0,0,695,504,0,0,0,0
"1307",202006,"지평",955,698,0,0,0,0,921,338,0,0,34,360,0,0,0,0,0,0,0,0
"1308",202006,"석불",177,100,0,0,0,0,177,67,0,0,0,33,0,0,0,0,0,0,0,0
"1309",202006,"일신",367,337,0,0,0,0,240,187,0,0,127,150,0,0,0,0,0,0,0,0
"1310",202006,"매곡",369,301,0,0,0,0,320,138,0,0,49,163,0,0,0,0,0,0,0,0
"1311",202006,"양동",3746,3946,0,0,0,0,2526,2679,0,0,1220,1267,0,0,0,0,0,0,0,0
"1312",202006,"삼산",141,132,0,0,0,0,103,101,0,0,38,31,0,0,0,0,0,0,0,0
"1313",202006,"행신",45136,43606,30824,25608,0,0,0,0,0,0,0,0,14312,14551,0,0,0,0,0,3447
"1314",202006,"퇴계원",1779,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,1004,0,0
"1315",202006,"평내호평",26324,22955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26324,22955,0,0
"1316",202006,"마석",2873,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,1621,0,0
"1317",202006,"가평",21773,22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21773,22723,0,0
"1318",202006,"광명",267023,269876,197127,188723,0,0,0,0,0,0,0,0,64210,64888,0,0,0,0,5684,2465
