"연월","station","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201909","양동","6076","6413","0","0","0","0","6076","6413","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","삼산","154","152","0","0","0","0","154","152","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","행신","68767","64496","49138","38650","0","0","0","0","0","0","0","0","18702","24722","0","0","0","0","927","1124"
"201909","문산","525","487","0","0","124","86","401","401","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","운천","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","임진강","45","81","0","0","45","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","도라산","1449","1451","0","0","1449","1451","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","의정부","303","303","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","퇴계원","1846","1100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1846","1100","0","0"
"201909","평내호평","36559","31726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36559","31726","0","0"
"201909","마석","3353","1976","0","0","0","0","430","430","0","0","0","0","0","0","0","0","2923","1546","0","0"
"201909","가평","36591","36181","0","0","0","0","389","0","0","0","0","0","0","0","0","0","36202","36181","0","0"
"201909","광명","407300","405327","291624","301192","0","0","0","0","0","0","0","0","92050","91265","0","0","0","0","4076","3002"
"201910","안양","19990","15431","0","0","0","0","16933","12732","0","0","3057","2699","0","0","0","0","0","0","0","0"
"201910","수원","503330","508386","51522","53809","25301","22235","315620","316071","0","0","20627","19466","0","0","90260","96805","0","0","0","0"
"201910","오산","8084","7596","0","0","0","0","5055","4840","0","0","3029","2756","0","0","0","0","0","0","0","0"
"201910","서정리","2068","2608","0","0","0","0","1097","1229","0","0","971","1379","0","0","0","0","0","0","0","0"
"201910","평택","206868","206746","0","0","6427","3691","166229","168270","0","0","12237","10358","0","0","21975","24427","0","0","0","0"
"201910","덕소","1915","1703","0","0","0","0","1915","1703","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","양수","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","양평","42698","40638","0","0","0","0","29456","27795","0","0","0","0","0","0","359","979","0","0","12883","11864"
"201910","용문","11516","11792","0","0","0","0","10501","11217","0","0","0","0","0","0","1015","575","0","0","0","0"
"201910","지평","1155","997","0","0","0","0","1155","997","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","석불","110","65","0","0","0","0","110","65","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","일신","476","476","0","0","0","0","476","476","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","매곡","511","499","0","0","0","0","511","499","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","양동","5992","6481","0","0","0","0","5992","6481","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","삼산","137","137","0","0","0","0","137","137","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","중동","442","442","0","0","0","0","442","442","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","행신","65900","63506","46753","39655","0","0","0","0","0","0","0","0","18541","23851","0","0","0","0","606","0"
"201910","문산","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","운천","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","임진강","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","도라산","3","8","0","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201910","퇴계원","1900","1137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1900","1137","0","0"
"201910","평내호평","37612","32481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37612","32481","0","0"
"201910","마석","3099","1762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3099","1762","0","0"
"201910","가평","45080","49259","0","0","0","0","0","389","0","0","0","0","0","0","0","0","45080","48870","0","0"
"201910","광명","422479","416549","307399","310455","0","0","0","0","0","0","0","0","88269","91450","0","0","0","0","5398","3443"
"201911","안양","17598","13068","0","0","0","0","14696","10593","0","0","2902","2475","0","0","0","0","0","0","0","0"
"201911","수원","487038","487692","49738","51729","24268","20710","300953","299547","0","0","19779","18857","0","0","92300","96849","0","0","0","0"
"201911","오산","7834","7330","0","0","0","0","5042","4631","0","0","2792","2699","0","0","0","0","0","0","0","0"
"201911","서정리","2212","2452","0","0","0","0","1214","1157","0","0","998","1295","0","0","0","0","0","0","0","0"
"201911","평택","201470","198043","0","0","6394","3502","160336","159581","0","0","12103","10060","0","0","22637","24900","0","0","0","0"
"201911","덕소","2112","2039","0","0","0","0","2112","2039","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","양평","40997","39077","0","0","0","0","28439","26693","0","0","0","0","0","0","221","875","0","0","12337","11509"
"201911","용문","10191","10460","0","0","0","0","9321","9897","0","0","0","0","0","0","870","563","0","0","0","0"
"201911","지평","1166","993","0","0","0","0","1166","993","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","석불","86","38","0","0","0","0","86","38","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","일신","420","396","0","0","0","0","420","396","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","매곡","502","442","0","0","0","0","502","442","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","양동","5331","5836","0","0","0","0","5331","5836","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","삼산","126","138","0","0","0","0","126","138","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","행신","64332","60921","46166","38813","0","0","0","0","0","0","0","0","17843","22108","0","0","0","0","323","0"
"201911","의정부","713","713","0","0","713","713","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201911","퇴계원","1787","1075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1787","1075","0","0"
"201911","평내호평","36191","29925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36191","29925","0","0"
"201911","마석","2853","1469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2853","1469","0","0"
"201911","가평","38365","41608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38365","41608","0","0"
"201911","광명","416158","411807","311163","312423","0","0","0","0","0","0","0","0","85885","88596","0","0","0","0","4479","2597"
"201912","안양","18254","13885","0","0","0","0","15432","11378","0","0","2822","2507","0","0","0","0","0","0","0","0"
"201912","수원","520177","524462","57743","60054","25940","22032","321503","323093","0","0","21052","20036","0","0","93939","99247","0","0","0","0"
"201912","오산","8471","8109","0","0","0","0","5287","5219","0","0","3184","2890","0","0","0","0","0","0","0","0"
"201912","서정리","2180","2426","0","0","0","0","1160","1313","0","0","1020","1113","0","0","0","0","0","0","0","0"
"201912","평택","219748","218643","0","0","6695","3916","176441","178299","0","0","12996","11094","0","0","23616","25334","0","0","0","0"
"201912","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","덕소","2210","2129","0","0","0","0","2210","2129","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","양평","43494","41254","0","0","0","0","30764","28958","0","0","0","0","0","0","286","1119","0","0","12444","11177"
"201912","용문","10657","10421","0","0","0","0","9777","9984","0","0","0","0","0","0","880","437","0","0","0","0"
"201912","지평","1287","1013","0","0","0","0","1287","1013","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","석불","79","45","0","0","0","0","79","45","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","일신","385","308","0","0","0","0","385","308","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","매곡","387","306","0","0","0","0","387","306","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","양동","5684","5878","0","0","0","0","5684","5878","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","삼산","186","141","0","0","0","0","186","141","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","행신","69490","67465","49630","42613","0","0","0","0","0","0","0","0","19290","24852","0","0","0","0","570","0"
"201912","의정부","389","389","0","0","0","0","389","389","0","0","0","0","0","0","0","0","0","0","0","0"
"201912","퇴계원","1824","1187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1824","1187","0","0"
"201912","평내호평","39120","32856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39120","32856","0","0"
"201912","마석","2749","1601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2749","1601","0","0"
"201912","가평","29612","32193","0","0","0","0","389","389","0","0","0","0","0","0","0","0","29223","31804","0","0"
"201912","광명","444273","439162","322419","325953","0","0","0","0","0","0","0","0","95853","98691","0","0","0","0","5350","3726"
